S000002510,S000003411,Cellular Component: 0.120514463903
S000004645,S000004646,Cellular Component: 0.120514463903
S000001185,S000001733,Cellular Component: 0.708405382507
S000003590,S000005823,Cellular Component: 0.795391110485
S000003166,S000005207,Cellular Component: 0.374618555071
S000002274,S000003140,Cellular Component: 0.615527422615
S000000213,S000005415,Cellular Component: 0.120514463903
S000006384,S000002798,Cellular Component: 0.920846476706
S000005643,S000002802,Cellular Component: 1.0
S000006391,S000003548,Cellular Component: 0.708405382507
S000003803,S000003140,Cellular Component: 0.615527422615
S000002214,S000004172,Cellular Component: 0.949718173335
S000004284,S000000811,Cellular Component: 0.120514463903
S000000146,S000003092,Cellular Component: 0.392142093058
S000005952,S000006229,Cellular Component: 0.177751831825
S000001688,S000005317,Cellular Component: 0.120514463903
S000000249,S000000856,Cellular Component: 0.889363374653
S000000974,S000003783,Cellular Component: 1.0
S000002510,S000000249,Cellular Component: 0.140000142268
S000000753,S000000215,Cellular Component: 0.0494074443379
S000003959,S000006305,Cellular Component: 0.73705768716
S000000975,S000000291,Cellular Component: 0.886370563499
S000003180,S000003072,Cellular Component: 0.140000142268
S000000313,S000002639,Cellular Component: 0.103073685425
S000001745,S000002609,Cellular Component: 0.739836768193
S000003175,S000000148,Cellular Component: 0.344915594103
S000004925,S000004650,Cellular Component: 0.120514463903
S000001234,S000005234,Cellular Component: 0.844644559606
S000000104,S000000104,Cellular Component: 0.841692953412
S000005643,S000005785,Cellular Component: 1.0
S000001039,S000000689,Cellular Component: 0.053898417263
S000002574,S000006050,Cellular Component: 0.708405382507
S000006149,S000002299,Cellular Component: 0.177751831825
S000001857,S000000130,Cellular Component: 0.606671430488
S000003404,S000000629,Cellular Component: 0.103073685425
S000001866,S000000019,Cellular Component: 0.767877356822
S000005092,S000004550,Cellular Component: 0.606671430488
S000004301,S000005042,Cellular Component: 0.349351426726
S000003246,S000003567,Cellular Component: 0.179296182274
S000005565,S000002987,Cellular Component: 0.863760822901
S000005022,S000001756,Cellular Component: 0.462944705241
S000005274,S000003793,Cellular Component: 0.0494074443379
S000000926,S000000181,Cellular Component: 0.462944705241
S000003146,S000000019,Cellular Component: 0.0494074443379
S000003811,S000003811,Cellular Component: 0.920846476706
S000006276,S000000689,Cellular Component: 0.813478996236
S000000829,S000003083,Cellular Component: 1.0
S000001156,S000004095,Cellular Component: 0.103073685425
S000001266,S000004016,Cellular Component: 0.406819773489
S000001462,S000005258,Cellular Component: 0.120514463903
S000002736,S000001885,Cellular Component: 0.742127948698
S000005649,S000001628,Cellular Component: 0.177751831825
S000001185,S000005365,Cellular Component: 0.767877356822
S000000763,S000005683,Cellular Component: 0.714302557113
S000005047,S000001802,Cellular Component: 0.120514463903
S000002802,S000002255,Cellular Component: 0.973729924916
S000003450,S000003065,Cellular Component: 0.320469970721
S000004984,S000000950,Cellular Component: 0.949718173335
S000005364,S000001221,Cellular Component: 0.120514463903
S000002635,S000002635,Cellular Component: 1.0
S000005047,S000001456,Cellular Component: 0.120514463903
S000000004,S000006161,Cellular Component: 0.579098210399
S000004804,S000000602,Cellular Component: 0.407861882505
S000004560,S000005450,Cellular Component: 0.177751831825
S000003894,S000000813,Cellular Component: 0.0110079433499
S000003068,S000001540,Cellular Component: 0.889363374653
S000000375,S000004283,Cellular Component: 0.914042649566
S000005111,S000000680,Cellular Component: 0.120514463903
S000002717,S000000682,Cellular Component: 0.186332604419
S000002188,S000002188,Cellular Component: 0.927181031727
S000004415,S000003206,Cellular Component: 0.177751831825
S000003485,S000003538,Cellular Component: 0.88810302259
S000004092,S000005775,Cellular Component: 0.742127948698
S000005648,S000005890,Cellular Component: 0.0453266958589
S000000902,S000003838,Cellular Component: 0.361812093451
S000005411,S000006274,Cellular Component: 0.681920006388
S000004577,S000004577,Cellular Component: 0.120514463903
S000004590,S000001715,Cellular Component: 0.816211210454
S000003730,S000004530,Cellular Component: 0.742127948698
S000000872,S000001328,Cellular Component: 0.841692953412
S000001544,S000005030,Cellular Component: 0.444154845732
S000004168,S000003597,Cellular Component: 0.140000142268
S000001496,S000001612,Cellular Component: 0.754396874114
S000000969,S000005468,Cellular Component: 0.120514463903
S000004106,S000001557,Cellular Component: 0.716237587191
S000002574,S000000815,Cellular Component: 0.133167230214
S000004530,S000003927,Cellular Component: 0.795391110485
S000005315,S000004798,Cellular Component: 0.053898417263
S000000909,S000002600,Cellular Component: 0.615527422615
S000003478,S000005286,Cellular Component: 0.344915594103
S000004107,S000000448,Cellular Component: 0.120514463903
S000000028,S000002876,Cellular Component: 0.720816756543
S000002632,S000000214,Cellular Component: 0.72617379879
S000004970,S000000019,Cellular Component: 0.544101059604
S000004511,S000005997,Cellular Component: 0.436584909126
S000001927,S000001406,Cellular Component: 0.478777017309
S000001404,S000002620,Cellular Component: 0.72617379879
S000002706,S000000195,Cellular Component: 0.863760822901
S000004577,S000005242,Cellular Component: 0.053898417263
S000001856,S000004258,Cellular Component: 0.465416752079
S000000814,S000005643,Cellular Component: 0.877316236083
S000005060,S000001177,Cellular Component: 0.0494074443379
S000005923,S000004409,Cellular Component: 0.874544633779
S000006224,S000001613,Cellular Component: 0.0494074443379
S000005553,S000003949,Cellular Component: 0.0494074443379
S000005741,S000001157,Cellular Component: 0.0494074443379
S000001924,S000003814,Cellular Component: 0.498178535116
S000002506,S000005143,Cellular Component: 0.120514463903
S000001722,S000000938,Cellular Component: 0.0494074443379
S000000283,S000006245,Cellular Component: 0.813478996236
S000001501,S000000935,Cellular Component: 0.742127948698
S000003198,S000000400,Cellular Component: 0.197621437878
S000004778,S000002222,Cellular Component: 0.478777017309
S000000814,S000006312,Cellular Component: 0.877316236083
S000004311,S000004311,Cellular Component: 1.0
S000000137,S000000907,Cellular Component: 0.177751831825
S000004137,S000002256,Cellular Component: 0.805905952253
S000005509,S000003660,Cellular Component: 0.691846122033
S000003245,S000002245,Cellular Component: 0.885049585569
S000003450,S000004792,Cellular Component: 0.177751831825
S000003029,S000001443,Cellular Component: 0.0494074443379
S000003450,S000005624,Cellular Component: 0.177751831825
S000005411,S000003336,Cellular Component: 0.681920006388
S000001930,S000004284,Cellular Component: 0.120514463903
S000002549,S000001203,Cellular Component: 0.57021324783
S000004072,S000004072,Cellular Component: 0.120514463903
S000002366,S000002600,Cellular Component: 0.615527422615
S000000358,S000001627,Cellular Component: 0.708405382507
S000001412,S000000758,Cellular Component: 0.723144819008
S000002796,S000000312,Cellular Component: 0.0110079433499
S000003209,S000001932,Cellular Component: 0.742127948698
S000003016,S000006169,Cellular Component: 0.120514463903
S000003223,S000005565,Cellular Component: 0.120514463903
S000005629,S000002990,Cellular Component: 0.813478996236
S000001790,S000002600,Cellular Component: 0.615527422615
S000005096,S000004635,Cellular Component: 0.758687209172
S000005505,S000004470,Cellular Component: 0.714455862631
S000003080,S000002552,Cellular Component: 0.820787237033
S000005690,S000006309,Cellular Component: 0.0494074443379
S000001208,S000000170,Cellular Component: 0.900555793903
S000000011,S000003029,Cellular Component: 0.367218759015
S000004092,S000004117,Cellular Component: 0.742127948698
S000004320,S000003242,Cellular Component: 0.120514463903
S000001161,S000000462,Cellular Component: 0.905959147011
S000001722,S000003166,Cellular Component: 0.140000142268
S000005505,S000004410,Cellular Component: 0.844644559606
S000000313,S000001658,Cellular Component: 0.103073685425
S000000028,S000003241,Cellular Component: 0.914042649566
S000002736,S000003849,Cellular Component: 0.534368076362
S000001266,S000001371,Cellular Component: 0.740289248408
S000002636,S000002709,Cellular Component: 0.714455862631
S000002691,S000004798,Cellular Component: 0.0494074443379
S000005963,S000000019,Cellular Component: 0.544101059604
S000004306,S000002384,Cellular Component: 0.844644559606
S000006047,S000000884,Cellular Component: 0.605888771599
S000001501,S000005705,Cellular Component: 0.742127948698
S000000292,S000005234,Cellular Component: 0.620191341065
S000000283,S000004550,Cellular Component: 0.186332604419
S000002510,S000002510,Cellular Component: 0.50304963712
S000000974,S000001323,Cellular Component: 0.700744020605
S000005505,S000001628,Cellular Component: 0.177751831825
S000005261,S000004665,Cellular Component: 0.742127948698
S000006074,S000003651,Cellular Component: 0.120514463903
S000000358,S000005750,Cellular Component: 0.767877356822
S000005596,S000004746,Cellular Component: 0.0494074443379
S000000270,S000002885,Cellular Component: 0.120514463903
S000000313,S000001900,Cellular Component: 0.0494074443379
S000003080,S000006169,Cellular Component: 0.120514463903
S000000213,S000002635,Cellular Component: 0.52687723434
S000006175,S000005508,Cellular Component: 0.820787237033
S000003833,S000005788,Cellular Component: 0.0494074443379
S000004219,S000006082,Cellular Component: 0.0216388305672
S000004260,S000002408,Cellular Component: 0.0494074443379
S000004483,S000000292,Cellular Component: 0.120514463903
S000002574,S000004477,Cellular Component: 0.708405382507
S000006290,S000004121,Cellular Component: 0.120514463903
S000005736,S000001185,Cellular Component: 0.767877356822
S000000822,S000002193,Cellular Component: 0.324711098835
S000002222,S000002817,Cellular Component: 0.353321651088
S000003882,S000006224,Cellular Component: 0.657904163866
S000004619,S000006153,Cellular Component: 0.672729858738
S000000689,S000001300,Cellular Component: 0.813478996236
S000004117,S000001505,Cellular Component: 0.742127948698
S000005232,S000001300,Cellular Component: 0.813478996236
S000002416,S000004515,Cellular Component: 0.120514463903
S000000122,S000004254,Cellular Component: 0.249004032872
S000005787,S000002835,Cellular Component: 0.973729924916
S000000999,S000000072,Cellular Component: 0.407861882505
S000006050,S000005932,Cellular Component: 0.708405382507
S000005331,S000002175,Cellular Component: 0.0110079433499
S000002885,S000000214,Cellular Component: 0.198129646975
S000004339,S000002600,Cellular Component: 0.615527422615
S000005192,S000006314,Cellular Component: 0.742127948698
S000000335,S000003092,Cellular Component: 0.444154845732
S000001570,S000004275,Cellular Component: 0.0494074443379
S000003693,S000000364,Cellular Component: 0.407861882505
S000005499,S000003017,Cellular Component: 0.816211210454
S000002771,S000002200,Cellular Component: 0.120514463903
S000004810,S000004138,Cellular Component: 0.251740322666
S000002743,S000001898,Cellular Component: 0.615527422615
S000001673,S000004425,Cellular Component: 1.0
S000001763,S000006082,Cellular Component: 0.0216388305672
S000004769,S000004769,Cellular Component: 0.874544633779
S000003882,S000007247,Cellular Component: 0.657904163866
S000001930,S000001628,Cellular Component: 0.120514463903
S000003351,S000000967,Cellular Component: 0.133167230214
S000000213,S000002632,Cellular Component: 0.72617379879
S000002256,S000003307,Cellular Component: 0.805905952253
S000000483,S000002545,Cellular Component: 0.844644559606
S000005602,S000001119,Cellular Component: 0.133167230214
S000004284,S000000912,Cellular Component: 0.120514463903
S000003092,S000004844,Cellular Component: 0.626678354311
S000005658,S000003589,Cellular Component: 0.886370563499
S000002339,S000004444,Cellular Component: 0.140000142268
S000000313,S000004435,Cellular Component: 0.0110079433499
S000002223,S000002652,Cellular Component: 0.627943635278
S000003605,S000004401,Cellular Component: 0.863760822901
S000003837,S000002384,Cellular Component: 0.844644559606
S000004650,S000005483,Cellular Component: 0.177751831825
S000004306,S000002915,Cellular Component: 0.462944705241
S000004187,S000002172,Cellular Component: 0.755728329634
S000004929,S000001230,Cellular Component: 0.795391110485
S000005366,S000001718,Cellular Component: 0.332039892523
S000004494,S000000897,Cellular Component: 0.353321651088
S000000629,S000000307,Cellular Component: 0.889363374653
S000000199,S000005428,Cellular Component: 0.120514463903
S000004421,S000005318,Cellular Component: 0.828085299132
S000003213,S000004470,Cellular Component: 0.714455862631
S000003417,S000003461,Cellular Component: 0.120514463903
S000005549,S000002856,Cellular Component: 0.952924876331
S000005404,S000004181,Cellular Component: 0.627943635278
S000005736,S000005677,Cellular Component: 0.767877356822
S000002812,S000001283,Cellular Component: 0.767877356822
S000004198,S000001540,Cellular Component: 0.889363374653
S000006260,S000001405,Cellular Component: 0.974491774062
S000004428,S000002796,Cellular Component: 0.0494074443379
S000005468,S000005223,Cellular Component: 0.0110079433499
S000000478,S000000478,Cellular Component: 0.120514463903
S000003060,S000002274,Cellular Component: 0.889363374653
S000003453,S000000039,Cellular Component: 0.550544599466
S000000411,S000001853,Cellular Component: 0.626678354311
S000000142,S000002482,Cellular Component: 0.120514463903
S000005816,S000001933,Cellular Component: 0.781643901377
S000001627,S000002304,Cellular Component: 0.177751831825
S000003246,S000005177,Cellular Component: 0.407861882505
S000001098,S000002711,Cellular Component: 0.781643901377
S000000103,S000001058,Cellular Component: 0.754396874114
S000002399,S000006369,Cellular Component: 0.462944705241
S000002581,S000006308,Cellular Component: 0.454250881564
S000006245,S000003017,Cellular Component: 0.329759186847
S000005562,S000000284,Cellular Component: 0.465416752079
S000004258,S000005931,Cellular Component: 0.374618555071
S000003578,S000000935,Cellular Component: 0.461173873606
S000004376,S000005677,Cellular Component: 0.177751831825
S000000529,S000003837,Cellular Component: 0.758687209172
S000001774,S000004695,Cellular Component: 0.333031456457
S000002736,S000004812,Cellular Component: 0.120514463903
S000006434,S000003660,Cellular Component: 0.805905952253
S000004246,S000004246,Cellular Component: 0.120514463903
S000000542,S000004246,Cellular Component: 0.0216388305672
S000004893,S000003625,Cellular Component: 0.120514463903
S000001312,S000000364,Cellular Component: 0.676462914781
S000005180,S000001929,Cellular Component: 0.177751831825
S000003372,S000003411,Cellular Component: 0.557930540603
S000001160,S000003927,Cellular Component: 0.795391110485
S000005642,S000002304,Cellular Component: 0.177751831825
S000001855,S000000545,Cellular Component: 0.0494074443379
S000001374,S000000307,Cellular Component: 0.889363374653
S000003949,S000003351,Cellular Component: 0.120514463903
S000003206,S000000117,Cellular Component: 0.914042649566
S000006323,S000001802,Cellular Component: 0.186332604419
S000003038,S000002299,Cellular Component: 0.767877356822
S000001422,S000001203,Cellular Component: 0.57021324783
S000006139,S000003423,Cellular Component: 0.140000142268
S000000030,S000006072,Cellular Component: 0.496777359309
S000001855,S000002796,Cellular Component: 0.754396874114
S000005711,S000003835,Cellular Component: 0.120514463903
S000003209,S000002166,Cellular Component: 0.742127948698
S000004006,S000001195,Cellular Component: 0.120514463903
S000001208,S000003783,Cellular Component: 0.805905952253
S000003209,S000000180,Cellular Component: 0.742127948698
S000000380,S000000380,Cellular Component: 0.197621437878
S000000653,S000004212,Cellular Component: 0.863760822901
S000001855,S000004311,Cellular Component: 0.725803388786
S000001039,S000004849,Cellular Component: 0.053898417263
S000001540,S000002600,Cellular Component: 0.615527422615
S000000228,S000000228,Cellular Component: 0.386173331455
S000001496,S000002470,Cellular Component: 0.0494074443379
S000000493,S000003712,Cellular Component: 0.850948774476
S000005707,S000004329,Cellular Component: 0.754396874114
S000005423,S000003765,Cellular Component: 1.0
S000003083,S000003650,Cellular Component: 0.120514463903
S000003634,S000002205,Cellular Component: 0.053898417263
S000000285,S000002583,Cellular Component: 0.952924876331
S000001149,S000001149,Cellular Component: 0.844644559606
S000005378,S000005854,Cellular Component: 0.720816756543
S000003995,S000000973,Cellular Component: 1.0
S000001930,S000003016,Cellular Component: 0.120514463903
S000001756,S000000214,Cellular Component: 0.72617379879
S000006059,S000002877,Cellular Component: 0.905959147011
S000000896,S000005683,Cellular Component: 0.980394995403
S000003189,S000003189,Cellular Component: 0.197621437878
S000002880,S000000458,Cellular Component: 0.788593774489
S000004494,S000003709,Cellular Component: 0.353321651088
S000000045,S000004202,Cellular Component: 0.816211210454
S000002971,S000001505,Cellular Component: 0.742127948698
S000002566,S000003577,Cellular Component: 0.615527422615
S000001424,S000004370,Cellular Component: 0.053898417263
S000005750,S000003548,Cellular Component: 0.708405382507
S000004068,S000001266,Cellular Component: 0.454280149237
S000003837,S000006082,Cellular Component: 0.0494074443379
S000000829,S000002885,Cellular Component: 1.0
S000005584,S000000364,Cellular Component: 0.606671430488
S000005289,S000001802,Cellular Component: 0.133167230214
S000002743,S000003140,Cellular Component: 0.615527422615
S000001898,S000003351,Cellular Component: 0.962435673266
S000005711,S000002984,Cellular Component: 0.120514463903
S000005082,S000001855,Cellular Component: 0.754396874114
S000002796,S000000929,Cellular Component: 0.186332604419
S000003824,S000003874,Cellular Component: 0.198129646975
S000005736,S000005750,Cellular Component: 0.767877356822
S000005398,S000003485,Cellular Component: 1.0
S000004577,S000002200,Cellular Component: 0.120514463903
S000002589,S000006222,Cellular Component: 0.320469970721
S000000228,S000000241,Cellular Component: 0.386173331455
S000006139,S000004258,Cellular Component: 0.406819773489
S000001511,S000001770,Cellular Component: 1.0
S000000684,S000002187,Cellular Component: 0.754396874114
S000002592,S000004311,Cellular Component: 0.0494074443379
S000003882,S000000243,Cellular Component: 0.886370563499
S000000240,S000000365,Cellular Component: 0.179296182274
S000002324,S000006276,Cellular Component: 0.813478996236
S000004931,S000001946,Cellular Component: 0.88810302259
S000000457,S000000824,Cellular Component: 0.681920006388
S000004415,S000005126,Cellular Component: 0.0216388305672
S000004792,S000005098,Cellular Component: 0.0110079433499
S000004812,S000000339,Cellular Component: 0.120514463903
S000003245,S000004289,Cellular Component: 0.885049585569
S000003631,S000005215,Cellular Component: 0.50304963712
S000000814,S000006307,Cellular Component: 0.980394995403
S000001103,S000006082,Cellular Component: 0.0494074443379
S000005508,S000002583,Cellular Component: 0.820787237033
S000001878,S000001878,Cellular Component: 0.698634443488
S000000004,S000005021,Cellular Component: 0.120514463903
S000001266,S000002646,Cellular Component: 0.442411385981
S000000110,S000003562,Cellular Component: 0.914042649566
S000002578,S000002578,Cellular Component: 0.72617379879
S000005095,S000001733,Cellular Component: 0.708405382507
S000002575,S000005553,Cellular Component: 0.0494074443379
S000003819,S000003765,Cellular Component: 1.0
S000002796,S000004925,Cellular Component: 0.0494074443379
S000000493,S000006238,Cellular Component: 0.850948774476
S000000330,S000004874,Cellular Component: 0.841692953412
S000004252,S000001728,Cellular Component: 0.406819773489
S000002636,S000002636,Cellular Component: 0.714455862631
S000001528,S000005206,Cellular Component: 0.76603951175
S000000641,S000005875,Cellular Component: 0.274565326092
S000005035,S000005108,Cellular Component: 0.0494074443379
S000003011,S000002299,Cellular Component: 0.641564295368
S000000103,S000003737,Cellular Component: 0.0494074443379
S000001011,S000004160,Cellular Component: 0.974491774062
S000003168,S000004198,Cellular Component: 0.740289248408
S000000030,S000002824,Cellular Component: 0.762539430118
S000005846,S000003783,Cellular Component: 0.700744020605
S000003827,S000005173,Cellular Component: 0.444510969874
S000003063,S000002876,Cellular Component: 0.374618555071
S000002351,S000006380,Cellular Component: 0.0881802035215
S000001144,S000005446,Cellular Component: 0.0494074443379
S000005643,S000000763,Cellular Component: 0.714302557113
S000003450,S000004650,Cellular Component: 0.177751831825
S000004092,S000002166,Cellular Component: 0.742127948698
S000004284,S000003065,Cellular Component: 0.120514463903
S000004827,S000003571,Cellular Component: 0.78984630121
S000004439,S000005796,Cellular Component: 1.0
S000001057,S000006090,Cellular Component: 0.615527422615
S000004636,S000000493,Cellular Component: 0.850948774476
S000005963,S000002885,Cellular Component: 0.198129646975
S000003019,S000003994,Cellular Component: 0.361812093451
S000004175,S000001227,Cellular Component: 0.0110079433499
S000005922,S000000213,Cellular Component: 0.52687723434
S000002835,S000000823,Cellular Component: 0.973729924916
S000000201,S000005757,Cellular Component: 0.430785971163
S000001485,S000004723,Cellular Component: 0.177751831825
S000000065,S000003612,Cellular Component: 0.198129646975
S000005736,S000005365,Cellular Component: 0.767877356822
S000000957,S000002481,Cellular Component: 0.197621437878
S000000307,S000003162,Cellular Component: 0.889363374653
S000004165,S000005251,Cellular Component: 0.0110079433499
S000003625,S000003625,Cellular Component: 0.120514463903
S000005642,S000001627,Cellular Component: 0.708405382507
S000002354,S000001371,Cellular Component: 0.917764002703
S000002391,S000003539,Cellular Component: 0.813478996236
S000001923,S000001288,Cellular Component: 0.367218759015
S000000537,S000001103,Cellular Component: 0.0494074443379
S000005963,S000002851,Cellular Component: 0.544101059604
S000005922,S000000782,Cellular Component: 0.686507015296
S000005232,S000003366,Cellular Component: 0.813478996236
S000002626,S000002626,Cellular Component: 0.844644559606
S000006307,S000004557,Cellular Component: 0.980394995403
S000002586,S000002306,Cellular Component: 0.177751831825
S000005057,S000000358,Cellular Component: 0.742127948698
S000003607,S000000871,Cellular Component: 0.392142093058
S000000358,S000006314,Cellular Component: 0.742127948698
S000001898,S000003352,Cellular Component: 0.177751831825
S000003038,S000000358,Cellular Component: 0.767877356822
S000000913,S000001072,Cellular Component: 0.120514463903
S000002719,S000003352,Cellular Component: 0.177751831825
S000003450,S000001551,Cellular Component: 0.177751831825
S000006385,S000004473,Cellular Component: 0.740289248408
S000003882,S000004286,Cellular Component: 0.657904163866
S000005649,S000003213,Cellular Component: 0.844644559606
S000003924,S000003924,Cellular Component: 0.57021324783
S000001141,S000003617,Cellular Component: 0.808531813312
S000000316,S000005111,Cellular Component: 0.120514463903
S000004283,S000005780,Cellular Component: 0.914042649566
S000002530,S000001012,Cellular Component: 0.120514463903
S000004339,S000000813,Cellular Component: 0.179296182274
S000002716,S000005700,Cellular Component: 0.681920006388
S000003664,S000004354,Cellular Component: 0.0494074443379
S000004494,S000005256,Cellular Component: 0.353321651088
S000000019,S000005335,Cellular Component: 0.813478996236
S000001461,S000003770,Cellular Component: 0.914042649566
S000000653,S000002857,Cellular Component: 0.863760822901
S000006395,S000000141,Cellular Component: 0.903023234329
S000002478,S000000891,Cellular Component: 0.0494074443379
S000005895,S000006115,Cellular Component: 0.874544633779
S000005785,S000002802,Cellular Component: 1.0
S000005475,S000001341,Cellular Component: 0.795391110485
S000005429,S000001374,Cellular Component: 0.889363374653
S000000122,S000000673,Cellular Component: 0.691846122033
S000005683,S000005398,Cellular Component: 0.88810302259
S000003704,S000000214,Cellular Component: 0.320469970721
S000004410,S000004470,Cellular Component: 0.714455862631
S000001377,S000002366,Cellular Component: 0.615527422615
S000001710,S000006311,Cellular Component: 0.742127948698
S000002264,S000000364,Cellular Component: 0.120514463903
S000000680,S000000680,Cellular Component: 1.0
S000003366,S000000689,Cellular Component: 0.813478996236
S000002492,S000006163,Cellular Component: 0.0110079433499
S000005937,S000000493,Cellular Component: 0.850948774476
S000005261,S000001710,Cellular Component: 0.742127948698
S000005261,S000002709,Cellular Component: 0.742127948698
S000002885,S000000842,Cellular Component: 0.120514463903
S000005686,S000004284,Cellular Component: 0.120514463903
S000004994,S000006006,Cellular Component: 0.889688587328
S000001297,S000003175,Cellular Component: 0.344915594103
S000003664,S000000920,Cellular Component: 0.430785971163
S000001927,S000001551,Cellular Component: 0.177751831825
S000002306,S000001900,Cellular Component: 0.973729924916
S000005624,S000004925,Cellular Component: 0.120514463903
S000006074,S000002259,Cellular Component: 0.120514463903
S000006014,S000004064,Cellular Component: 0.120514463903
S000003390,S000005176,Cellular Component: 0.781419129943
S000003985,S000005503,Cellular Component: 0.0494074443379
S000001856,S000003404,Cellular Component: 0.530561244
S000000103,S000005028,Cellular Component: 0.754396874114
S000002166,S000001209,Cellular Component: 0.742127948698
S000005261,S000000041,Cellular Component: 0.742127948698
S000005454,S000003829,Cellular Component: 0.933298517798
S000001149,S000000529,Cellular Component: 0.758687209172
S000000119,S000003730,Cellular Component: 0.742127948698
S000002728,S000003174,Cellular Component: 0.33008222637
S000002619,S000003767,Cellular Component: 0.177751831825
S000001026,S000004327,Cellular Component: 0.198129646975
S000002764,S000001525,Cellular Component: 0.816211210454
S000000814,S000001948,Cellular Component: 0.877316236083
S000003060,S000001551,Cellular Component: 0.615527422615
S000002892,S000002434,Cellular Component: 0.914042649566
S000000130,S000000130,Cellular Component: 0.606671430488
S000002269,S000003427,Cellular Component: 0.781419129943
S000000959,S000004016,Cellular Component: 0.727521645802
S000006366,S000005205,Cellular Component: 0.795391110485
S000002979,S000005889,Cellular Component: 1.0
S000000896,S000003538,Cellular Component: 0.980394995403
S000004951,S000004672,Cellular Component: 0.795391110485
S000004061,S000005180,Cellular Component: 0.681920006388
S000003846,S000005738,Cellular Component: 0.874544633779
S000005880,S000005073,Cellular Component: 0.0494074443379
S000000291,S000005670,Cellular Component: 0.886370563499
S000000814,S000002835,Cellular Component: 0.877316236083
S000002274,S000004198,Cellular Component: 0.889363374653
S000000137,S000004931,Cellular Component: 0.88810302259
S000005173,S000000842,Cellular Component: 0.253877933163
S000003803,S000004198,Cellular Component: 0.889363374653
S000001855,S000005187,Cellular Component: 0.754396874114
S000001447,S000005206,Cellular Component: 0.76603951175
S000005707,S000003826,Cellular Component: 0.754396874114
S000002835,S000005188,Cellular Component: 0.133167230214
S000005318,S000002187,Cellular Component: 0.828085299132
S000005001,S000004977,Cellular Component: 0.0494074443379
S000003318,S000002898,Cellular Component: 0.0494074443379
S000006061,S000001072,Cellular Component: 0.0216388305672
S000002786,S000000948,Cellular Component: 1.0
S000004107,S000003959,Cellular Component: 0.73705768716
S000004301,S000004301,Cellular Component: 0.361812093451
S000001631,S000000248,Cellular Component: 0.381005282335
S000000164,S000000137,Cellular Component: 0.0494074443379
S000004427,S000003157,Cellular Component: 0.0494074443379
S000005707,S000004715,Cellular Component: 0.754396874114
S000005629,S000004757,Cellular Component: 0.813478996236
S000002719,S000004279,Cellular Component: 0.198129646975
S000004284,S000005381,Cellular Component: 0.120514463903
S000002577,S000002577,Cellular Component: 0.720816756543
S000000146,S000000284,Cellular Component: 0.406819773489
S000006394,S000001733,Cellular Component: 0.708405382507
S000002376,S000000295,Cellular Component: 0.795391110485
S000004685,S000003304,Cellular Component: 0.720816756543
S000006043,S000001405,Cellular Component: 0.974491774062
S000002506,S000002537,Cellular Component: 0.120514463903
S000000729,S000004190,Cellular Component: 0.777787966782
S000006286,S000000259,Cellular Component: 0.805905952253
S000001613,S000003584,Cellular Component: 0.0216388305672
S000000284,S000005632,Cellular Component: 0.406819773489
S000005075,S000003314,Cellular Component: 0.828085299132
S000001405,S000003490,Cellular Component: 0.871927401604
S000002537,S000000364,Cellular Component: 0.856547783412
S000002506,S000002424,Cellular Component: 0.0494074443379
S000000195,S000001499,Cellular Component: 0.657904163866
S000006236,S000001065,Cellular Component: 0.430785971163
S000003571,S000004912,Cellular Component: 0.32917757498
S000002201,S000003394,Cellular Component: 0.249004032872
S000006026,S000000974,Cellular Component: 0.249004032872
S000000967,S000001551,Cellular Component: 0.133167230214
S000005659,S000000063,Cellular Component: 0.133167230214
S000003083,S000004905,Cellular Component: 0.120514463903
S000000814,S000002255,Cellular Component: 0.877316236083
S000005683,S000005889,Cellular Component: 0.88810302259
S000002736,S000000777,Cellular Component: 0.177751831825
S000001148,S000004360,Cellular Component: 0.197621437878
S000004376,S000006391,Cellular Component: 0.177751831825
S000003166,S000004460,Cellular Component: 0.140000142268
S000002494,S000005005,Cellular Component: 0.619530009367
S000001377,S000003577,Cellular Component: 0.933298517798
S000005504,S000004650,Cellular Component: 0.120514463903
S000004321,S000001014,Cellular Component: 0.353321651088
S000002299,S000005677,Cellular Component: 0.767877356822
S000005611,S000004757,Cellular Component: 0.813478996236
S000000814,S000000763,Cellular Component: 0.714302557113
S000002391,S000003776,Cellular Component: 0.361812093451
S000005329,S000002547,Cellular Component: 0.120514463903
S000005001,S000005043,Cellular Component: 0.0494074443379
S000004814,S000002299,Cellular Component: 0.177751831825
S000003345,S000003029,Cellular Component: 0.739836768193
S000001745,S000002423,Cellular Component: 0.73705768716
S000000175,S000003597,Cellular Component: 0.615527422615
S000002706,S000003882,Cellular Component: 0.863760822901
S000005666,S000000189,Cellular Component: 0.198129646975
S000002624,S000002574,Cellular Component: 0.120514463903
S000001776,S000004542,Cellular Component: 0.788593774489
S000004172,S000001072,Cellular Component: 0.120514463903
S000003180,S000004083,Cellular Component: 0.520043483226
S000004565,S000002615,Cellular Component: 0.120514463903
S000003309,S000002652,Cellular Component: 0.627943635278
S000005736,S000005057,Cellular Component: 0.742127948698
S000005411,S000005700,Cellular Component: 0.681920006388
S000005074,S000001165,Cellular Component: 0.740928029407
S000003410,S000000967,Cellular Component: 0.742127948698
S000005654,S000005654,Cellular Component: 0.0494074443379
S000002588,S000000949,Cellular Component: 0.841692953412
