(nan, nan)
(0.6007204358890915, 2.540823068783037e-106)
(0.6009758948104221, 1.5683617801174111e-106)
(0.6034782683070878, 9.84514958445255e-108)
(0.6061963976473729, 4.813196993665721e-109)
(0.6085570543173275, 3.3067962177891155e-110)
(0.6114249099971905, 1.2989872292893e-111)
(0.6139435397465761, 7.134239970415276e-113)
(0.6139560202152712, 5.554500912766134e-113)
(0.6127069714262957, 1.6541951577000157e-112)
(0.6129737926910244, 9.841357009667857e-113)
(0.6130677373009903, 7.032639163099955e-113)
(0.61334864511718, 4.1164394286452774e-113)
(0.6134952211612742, 2.7789252585226284e-113)
(0.6134606884366094, 2.2759871936576202e-113)
(0.6135081511084705, 1.7076230402255772e-113)
(0.6135784153359747, 1.2501495671144905e-113)
(0.6140902509761084, 5.696617097990499e-114)
(0.6135187358922595, 8.302899847906151e-114)
(0.612657530040173, 1.6502899021574627e-113)
(0.6123937457347415, 1.7293934948578435e-113)
(0.6101716730273268, 1.4645192666166952e-112)
(0.6101533138976526, 1.1826441595325623e-112)
(0.6101113290592298, 9.793879782782336e-113)
(0.610084157279948, 7.984214790499895e-113)
(0.6101279796150426, 6.034502342676013e-113)
(0.610351486330743, 3.763920596263917e-113)
(0.6105849436582701, 2.3213547134635658e-113)
(0.6108638054189917, 1.3627171662416075e-113)
(0.610949972057977, 9.831224262303718e-114)
(0.6106515530396676, 1.0719832685995761e-113)
(0.6103334466967019, 1.194129006256802e-113)
(0.6099847339933184, 1.3749272321648545e-113)
(0.6094870389710882, 1.8577687864764422e-113)
(0.6093482326774773, 1.7085762545460235e-113)
(0.6085197448003937, 3.291371437856788e-113)
(0.609397262138872, 1.0181220890005946e-113)
(0.610415038938993, 2.6943334930023527e-114)
(0.611623788878841, 5.761335101406273e-115)
(0.6122963821798175, 2.1922857559492865e-115)
(0.6130602492442405, 7.526937254624176e-116)
(0.6132469683385549, 4.845505782001879e-116)
(0.613253571975922, 3.798130107100434e-116)
(0.6135662403829191, 2.1279031551807254e-116)
(0.6134470585295371, 1.914476408282061e-116)
(0.6138097847829861, 1.0140309399665569e-116)
(0.6133886056018529, 1.2721979652305036e-116)
(0.6132624923702207, 1.1538747124938058e-116)
(0.6132286333780792, 9.456328928740126e-117)
(0.6123402493307313, 1.9849370036398698e-116)
(0.612806164683997, 9.392318854794522e-117)
(0.6128045397580185, 7.432130251648673e-117)
(0.6128308023512085, 5.702799182697555e-117)
(0.6126502675698257, 5.498305660402777e-117)
(0.6124537289408429, 5.3968775022698255e-117)
(0.6124153231891807, 4.449266901302574e-117)
(0.6122470762420995, 4.23457270902723e-117)
(0.6115507150471894, 7.224021434649866e-117)
(0.6114061659899565, 6.701918452725756e-117)
(0.6111101653278278, 7.3506767918375e-117)
(0.6106909116772129, 9.238821928225267e-117)
(0.6104583596007729, 9.452368597797967e-117)
(0.6100524883205249, 1.1710739984496736e-116)
(0.6104617635663191, 5.902395331177489e-117)
(0.6108370767460967, 3.0844399707435163e-117)
(0.6108946583696756, 2.290088218223409e-117)
(0.6109170851730035, 1.7677449445866014e-117)
(0.6113513919437847, 8.63183430495385e-118)
(0.6114122753622822, 6.380286946184528e-118)
(0.611473070904183, 4.7158717922167935e-118)
(0.6116110815225507, 3.197345580015339e-118)
(0.611397054741494, 3.211411958629434e-118)
(0.6115257146412676, 2.1998754843369837e-118)
(0.6115414083264374, 1.7095463226627646e-118)
(0.6109669014337883, 2.5714681337073945e-118)
(0.6110160161314201, 1.9260249229808708e-118)
(0.6102066419740277, 3.7679546258384174e-118)
(0.6099327205744219, 4.052080357074012e-118)
(0.6092642860423646, 6.768846423749034e-118)
(0.6094441185157102, 4.38935536948536e-118)
(0.6091846985139951, 4.64780145973933e-118)
(0.6095899689573682, 2.3416016300418684e-118)
(0.6090942176116294, 3.231424556964411e-118)
(0.6090426409137772, 2.7139276809855118e-118)
(0.6089480211882942, 2.392048984495145e-118)
(0.6089596948866852, 1.871933343846747e-118)
(0.6085607951638772, 2.320770433930328e-118)
(0.608149302093364, 2.918462609996338e-118)
(0.6081274033498731, 2.3732512969867705e-118)
(0.6084402447973115, 1.3258489319553025e-118)
(0.6085936159075606, 8.852587537067697e-119)
(0.6085142590019887, 7.676837686379325e-119)
(0.6082910452162504, 7.827600789913687e-119)
(0.6081475348314869, 7.298608681109801e-119)
(0.607747113744732, 9.087444403595137e-119)
(0.6074451832240775, 1.0130390677812229e-118)
(0.6066449813392663, 1.9764486064365467e-118)
(0.6064071535011147, 2.051048159782846e-118)
(0.6060902172452951, 2.3265072887661565e-118)
(0.6060702886792136, 1.8915489752153383e-118)
(0.6050724551754172, 4.604560027362187e-118)
(0.6047852428121636, 5.054603336766786e-118)
(0.604870196168977, 3.6584112497178494e-118)
(0.6040878062337628, 6.994088500068728e-118)
(0.6044028998319292, 3.914752759219189e-118)
(0.6044029424756648, 3.1173296378600485e-118)
(0.6048300902761238, 1.536374722832965e-118)
(0.6055386110087353, 5.505218326338081e-119)
(0.6057241470278717, 3.5514704490213414e-119)
(0.6058624685046532, 2.4155973421442672e-119)
(0.6060191305521357, 1.6086818428127203e-119)
(0.6061622365091276, 1.0874788528627017e-119)
(0.6066851698138855, 4.772274441386614e-120)
(0.6066858804202026, 3.7890190155251846e-120)
(0.6068110944606853, 2.6104218940517488e-120)
(0.6069557460630242, 1.7584422586050903e-120)
(0.6067666135832898, 1.7336671597816358e-120)
(0.606524469167124, 1.8162750288966337e-120)
(0.6058441882753836, 3.137120724751037e-120)
(0.6053580510772916, 4.34164382133677e-120)
(0.6053624201099366, 3.437142256397455e-120)
(0.6055097535319326, 2.311520351921676e-120)
(0.6059234631663111, 1.145963107502031e-120)
(0.6067862326152867, 3.388598678267419e-121)
(0.6073521479384902, 1.4040320992564944e-121)
(0.6082786078021191, 3.825900827514092e-122)
(0.6094505514954925, 7.796911779258114e-123)
(0.6098888415167876, 3.709666950539803e-123)
(0.6096251443153007, 3.995904372900228e-123)
(0.6099174973563627, 2.2513058351328e-123)
(0.6099389264670663, 1.7392552270946707e-123)
(0.6102706628865315, 9.345853717903435e-124)
(0.6110895202053622, 2.831748805431595e-124)
(0.6121734332823601, 6.248151250401929e-125)
(0.6121936461632969, 4.821976051329566e-125)
(0.6122120617666008, 3.7290983118747616e-125)
(0.6126882367656734, 1.6767311277327978e-125)
(0.6129523386158983, 9.681194109345689e-126)
(0.6129667643140976, 7.51615269590756e-126)
(0.6135826523540128, 2.8505659089992424e-126)
(0.6137296588783867, 1.887856568004653e-126)
(0.6137482481455342, 1.4571492038042172e-126)
(0.6135388993670944, 1.4769904058169675e-126)
(0.6134384874908566, 1.3145954996444744e-126)
(0.6130770887222866, 1.5988047276197174e-126)
(0.6130778134757227, 1.2614807956811642e-126)
(0.6130375035033361, 1.0454346996493422e-126)
(0.6127661398935791, 1.1425580988395911e-126)
(0.6126584459628525, 1.0267839161048836e-126)
(0.6105290954738625, 1.0302942755597684e-125)
(0.6110132440139275, 4.5820548248150664e-126)
(0.6100207262137287, 1.1824237786903366e-125)
(0.6109526102373123, 3.084468359573663e-126)
(0.6112758066233545, 1.6586070153712163e-126)
(0.6128487345345097, 1.9854785820928817e-127)
(0.6139766488023275, 4.0179706902778164e-128)
(0.6149084863258291, 1.0239261402170898e-128)
(0.6157270148560884, 2.979216074288291e-129)
(0.6156894705036504, 2.4565614029297685e-129)
(0.6156881408902132, 1.9381029129952762e-129)
(0.6160277080918322, 1.0077819406859193e-129)
(0.6153118470587775, 1.9047266360247635e-129)
(0.6169720291075254, 1.9598709341784814e-130)
(0.618751929173886, 1.7119096472023514e-131)
(0.6209577448183886, 8.630376611163186e-133)
(0.6227877200969059, 6.803427549515163e-134)
(0.6244934301060542, 6.160262685022264e-135)
(0.6243617367864857, 5.683985780079437e-135)
(0.6241384747845925, 5.891664823029068e-135)
(0.6238542972337446, 6.598919590623889e-135)
(0.622944477342669, 1.6326125369533664e-134)
(0.6233207798770853, 7.925654130093976e-135)
(0.623037907095411, 8.868024245640459e-135)
(0.6220368895169586, 2.462543421821007e-134)
(0.6209751049562302, 7.363450175433574e-134)
(0.620946076674428, 5.984466018115227e-134)
(0.6205337242086649, 7.886611417450157e-134)
(0.6205313486358395, 6.200596111677896e-134)
(0.6204219644585657, 5.579742354832447e-134)
(0.6204592065688981, 4.1733505929916557e-134)
(0.6208810278507317, 1.9190643270223096e-134)
(0.6202133612129922, 3.4994649089627277e-134)
(0.6201146784056185, 3.1086360613050394e-134)
(0.6197363700570047, 3.932833122444415e-134)
(0.6197783323047561, 2.9258625091245546e-134)
(0.6192650621141064, 4.3921184870807793e-134)
(0.6193577710085709, 3.065929342044086e-134)
(0.6187315812918143, 5.31037993438162e-134)
(0.6187965727056942, 3.8413257264513784e-134)
(0.6184271561412622, 4.811872832670525e-134)
(0.6186614541020352, 2.81037619465973e-134)
(0.6186583262847769, 2.215881651136235e-134)
(0.618502651518244, 2.119715057277485e-134)
(0.6185290217433266, 1.6102340318199542e-134)
(0.6184002159296602, 1.4892680918523607e-134)
(0.6184854281049124, 1.0499503650889005e-134)
(0.6186711313331867, 6.51317919393486e-135)
(0.6186350053861239, 5.3556880853165134e-135)
(0.6186062114982042, 4.363271196453214e-135)
(0.6189552972505541, 2.1958073715074616e-135)
(0.6189088792519012, 1.8292256465381946e-135)
(0.6189552504058097, 1.3535999153557328e-135)
(0.6189221438844544, 1.1086945892969097e-135)
(0.6188978751597133, 8.979435391516668e-136)
(0.618945159352673, 6.6360521891936095e-136)
(0.6190670004138004, 4.456637028073742e-136)
(0.6186543337048045, 5.9392445672294164e-136)
(0.6182511575235559, 7.819766389112302e-136)
(0.618316917995669, 5.647154858445363e-136)
(0.6183074599950753, 4.490692351477331e-136)
(0.618301825674403, 3.553637540714587e-136)
(0.6177475908820292, 5.686570122317021e-136)
(0.6170441588756075, 1.1011683249615354e-135)
(0.6168469602277531, 1.1150423642079953e-135)
(0.6167558615236546, 9.858720555062799e-136)
(0.6169280872591957, 6.220373073079789e-136)
(0.6169439205571903, 4.795211699195088e-136)
(0.6170556634869478, 3.267890093531592e-136)
(0.6169549615962062, 2.9259338613998353e-136)
(0.6161030838512291, 6.875988352207197e-136)
(0.6160772681812877, 5.596289680807883e-136)
(0.6159217808097347, 5.3802314901586046e-136)
(0.6161179920301562, 3.2925596256541885e-136)
(0.6161514888644652, 2.4830327990273264e-136)
(0.6156993122264994, 3.498105161255075e-136)
(0.6160537527085093, 1.7457674213649874e-136)
(0.616182008174755, 1.165057117559811e-136)
(0.6159995501371593, 1.1607821747563354e-136)
(0.6160229657920633, 8.868298774383448e-137)
(0.6156951784379824, 1.0663380102477415e-136)
(0.6156473176009986, 8.93494752698625e-137)
(0.6154917884911786, 8.604742505882227e-137)
(0.6158113849519933, 4.483808651566437e-137)
(0.6161678115318662, 2.225011873008015e-137)
(0.616525312566398, 1.1011488339593962e-137)
(0.6164614351372352, 9.417029905224531e-138)
(0.6184083844572383, 5.832129998222226e-139)
(0.6201447450125329, 4.666486608257275e-140)
(0.622058798881854, 2.8958909858297394e-141)
(0.6237513083470139, 2.3664507182303198e-142)
(0.623992949190182, 1.3373129025732399e-142)
(0.6232806167490563, 2.7144227999352446e-142)
(0.6233943586704982, 1.8218790264951312e-142)
(0.6231890121980771, 1.875402398860525e-142)
(0.6224886992879745, 3.746665744968073e-142)
(0.6222656267295987, 3.951019314713387e-142)
(0.6219093363723346, 4.9802509474367546e-142)
(0.6221885030412341, 2.6826540765221395e-142)
(0.6226633574861037, 1.1101362341371048e-142)
(0.6226196031139855, 9.209312065771118e-143)
(0.6222971167998166, 1.111196235269086e-142)
(0.6229034819148167, 3.8449644250280834e-143)
(0.6238196833026523, 8.724900376630673e-144)
(0.6248987890514788, 1.5772474548823527e-144)
(0.625425116199005, 6.0122907748991705e-145)
(0.6254819535715431, 4.339742710391856e-145)
(0.6259178597091779, 1.8659892526525878e-145)
(0.6259958799490859, 1.3074100435480872e-145)
(0.6261765902163409, 7.956464272989682e-146)
(0.6262247183759097, 5.805017203340396e-146)
(0.6262204222033172, 4.550904735945328e-146)
(0.6260991450430637, 4.189645765546362e-146)
(0.6262015110330662, 2.836998362181237e-146)
(0.6261853193530955, 2.260877485091295e-146)
(0.6258655455047055, 2.735999796121444e-146)
(0.6261576812510407, 1.426645009657816e-146)
(0.6258252615532043, 1.7579113367472404e-146)
(0.6263679236494182, 6.483608734212063e-147)
(0.626663175488016, 3.3589769093855543e-147)
(0.6273134247344062, 1.0625404283193811e-147)
(0.6278350340187119, 4.0060424000450305e-148)
(0.6282256565182506, 1.808644302672271e-148)
(0.6278059515401936, 2.525437659938799e-148)
(0.6279070955155842, 1.7064949846766485e-148)
(0.6276571305029977, 1.881670572870309e-148)
(0.6279251202003113, 1.0072307193706128e-148)
(0.6279650332115887, 7.410815306591304e-149)
(0.6281791199010441, 4.272409937313204e-149)
(0.6280796424059658, 3.819986037795556e-149)
(0.6281024504375395, 2.8779099641983817e-149)
(0.6281322939180354, 2.146760904374225e-149)
(0.6282741499093488, 1.3681345460180477e-149)
(0.6281794318675087, 1.215543582456967e-149)
(0.6281098565036993, 1.0426143149437798e-149)
(0.6280313723793292, 9.056741410309972e-150)
(0.6282741373204369, 5.004921552682355e-150)
(0.6278775759370829, 6.80612580112963e-150)
(0.627547614443137, 8.427598758421396e-150)
(0.6276534413370339, 5.650673512381821e-150)
(0.6277028815217536, 4.101252324601028e-150)
(0.628077691999434, 1.8797254929980844e-150)
(0.6284819893329299, 8.250521950385344e-151)
(0.6291214890069847, 2.5886214367329517e-151)
(0.6297136478067101, 8.658666991598176e-152)
(0.6302919541189418, 2.9450851916395787e-152)
(0.6307064542541713, 1.2629213838322946e-152)
(0.6311909673061563, 4.889144111248834e-153)
(0.6314230852255219, 2.7153032515284774e-153)
(0.6311306103594937, 3.2056058504294494e-153)
(0.6305702780333992, 5.561178826259104e-153)
(0.6305791870500669, 4.259763360316507e-153)
(0.6321259604546856, 3.5525233880801644e-154)
(0.6336449823041387, 3.0358591130777277e-155)
(0.634852123862411, 4.0317434650294456e-156)
(0.6364971035778397, 2.7819169823834726e-157)
(0.6378261253218669, 3.0103151622349217e-158)
(0.6382159348212633, 1.2999873592885922e-158)
(0.6383173741917734, 8.604779584724965e-159)
(0.6386274628662315, 4.1741361757781487e-159)
(0.6392170541466974, 1.3326620803448626e-159)
(0.6393619277554823, 8.25023509764696e-160)
(0.6394949209684986, 5.196957776726645e-160)
(0.6396386917041382, 3.2199531872786666e-160)
(0.6395830720650268, 2.689432952896833e-160)
(0.6395939946718502, 2.033083542063392e-160)
(0.6398951398155837, 9.936854465753153e-161)
(0.6396642610651201, 1.0802017711152723e-160)
(0.6396360500833328, 8.659826732885428e-161)
(0.6396317650298619, 6.697284067034825e-161)
(0.6397240618533294, 4.4781818561507336e-161)
(0.6396949574626971, 3.595068388672816e-161)
(0.6394271824855423, 4.1365873171443365e-161)
(0.6397061665311338, 2.0867915665782657e-161)
(0.6392915434735426, 2.9985491059683343e-161)
(0.6394010833560831, 1.953547895551155e-161)
(0.6391798571566576, 2.0973991892351135e-161)
(0.6391573294531484, 1.6682843635250464e-161)
(0.6392775218460562, 1.0693718818501167e-161)
(0.6395184269172357, 5.707083848662652e-162)
(0.6391876283500036, 7.240764494501043e-162)
(0.6394239311863004, 3.890193352387653e-162)
(0.6392075671359279, 4.1519375485999734e-162)
(0.6393049668095091, 2.7530959479268134e-162)
(0.6394612033391249, 1.6688989408545495e-162)
(0.6396077877704439, 1.0261567094478316e-162)
(0.6395696737265374, 8.356659165998691e-163)
(0.6400546250623325, 3.064259441998677e-163)
(0.6401689479849793, 1.9761972445109433e-163)
(0.6404063915054619, 1.0552060846642614e-163)
(0.6403871154754177, 8.344353811328937e-164)
(0.6403851331350828, 6.426136867647374e-164)
(0.6403768079897341, 4.997304275671666e-164)
(0.6404078578914798, 3.658238931483073e-164)
(0.6404159556824431, 2.7739300140814486e-164)
(0.6404870315040807, 1.909168494122347e-164)
(0.6404860221130423, 1.4679446699235916e-164)
(0.639619432593714, 4.2726631360095905e-164)
(0.6397935992267614, 2.512115974803757e-164)
(0.6411036359970474, 2.558890519787244e-165)
(0.6425754938422814, 2.0008945633438318e-166)
(0.6440221691833313, 1.6019283429165247e-167)
(0.6458515223180427, 6.909003682848531e-169)
(0.6474220897763701, 4.3886539172053055e-170)
(0.647285046285592, 4.156649133717613e-170)
(0.647009982781005, 4.902475795909651e-170)
(0.6471469531936086, 3.0058992139900404e-170)
(0.6467646208821897, 4.206127388143673e-170)
(0.6467520537257737, 3.2715408497714732e-170)
(0.6471541005763203, 1.3154203945375884e-170)
(0.6470918099873851, 1.1070949152685398e-170)
(0.6470771998564885, 8.636557153608815e-171)
(0.6472868835592703, 4.710054964457003e-171)
(0.6473052830135227, 3.484982662499755e-171)
(0.6475187442577696, 1.8872184749369873e-171)
(0.6494221819710048, 6.744002320426984e-173)
(0.6513742708731349, 2.1687098771327163e-174)
(0.653204817953503, 8.277119423113769e-176)
(0.6550293213839019, 3.111762120345992e-177)
(0.6568600713576106, 1.1289907761589344e-178)
(0.6568834205125461, 8.185242443759748e-179)
(0.6569192236472426, 5.812099846516805e-179)
(0.6569176670809322, 4.3919676820431284e-179)
(0.6556054116775584, 2.942274969311356e-178)
(0.6553751461335319, 3.2557991881683646e-178)
(0.655414517545909, 2.3025896904010276e-178)
(0.6557839067388725, 9.401657072366116e-179)
(0.6557428537142138, 7.597678277752006e-179)
(0.6554929928672115, 8.695818182003533e-179)
(0.6558634092150668, 3.539005503314195e-179)
(0.6558679883855834, 2.6502537594877612e-179)
(0.6558909362275239, 1.9246578409872625e-179)
(0.6558563847778961, 1.5387531128739207e-179)
(0.6558254776217213, 1.222832239868029e-179)
(0.6558670906357014, 8.60686892154509e-180)
(0.6558306882039504, 6.903504323887102e-180)
(0.6557932849911634, 5.546967714018304e-180)
(0.6558823039180499, 3.6052547772166745e-180)
(0.6554347789444873, 5.765611356339929e-180)
(0.6553485991754429, 5.030160558328866e-180)
(0.6555216690080129, 2.8402510282697e-180)
(0.6555892449287322, 1.913905673656953e-180)
(0.6557307554041681, 1.138571147987402e-180)
(0.6554255280520008, 1.4365551162325818e-180)
(0.6553818469898439, 1.1673697688486522e-180)
(0.6552696751425409, 1.0646962986246966e-180)
(0.6554191486114412, 6.249404471736137e-181)
(0.6557076393822786, 2.8993241718016794e-181)
(0.6555068892826913, 3.0718513423719066e-181)
(0.6550754800964665, 4.804828049827887e-181)
(0.6552061803852145, 2.910338460575608e-181)
(0.6550538904129468, 2.84292444519175e-181)
(0.6548630992934596, 2.9642987979895534e-181)
(0.6549617491780407, 1.8954646344348842e-181)
(0.655101523516189, 1.1301796181690216e-181)
(0.6557110288476146, 3.035727137182026e-182)
(0.656021250637006, 1.3520293490888265e-182)
(0.6563283015549435, 6.046091589203377e-183)
(0.656631962437301, 2.715833264539526e-183)
(0.6568243790779443, 1.4736708907753245e-183)
(0.6570045203425734, 8.16072730713324e-184)
(0.6571045929386097, 5.180859847565314e-184)
(0.6572935756892887, 2.8227578869957925e-184)
(0.6573373863383112, 1.9724328353522872e-184)
(0.6566698418989717, 4.674926626137348e-184)
(0.6557355149056615, 1.7464449698673847e-183)
(0.6559233532369027, 9.557006862262302e-184)
(0.6548533028820848, 4.494031545750753e-183)
(0.6546907344248669, 4.481170514358402e-183)
(0.6545861042103128, 4.0484438147961386e-183)
(0.6549799037891555, 1.5606707959132981e-183)
(0.6547909551579641, 1.6289345253347973e-183)
(0.6546512369610956, 1.5631782018107194e-183)
(0.6550863720927368, 5.604764759861761e-184)
(0.6544022419932146, 1.3672385103414912e-183)
(0.6542905848940889, 1.2512266728414185e-183)
(0.6534099152802306, 4.265189219556129e-183)
(0.6538694511959833, 1.4710723969590855e-183)
(0.6538490285110384, 1.152255817289167e-183)
(0.6540020708953663, 6.704369579223692e-184)
(0.6538920014156228, 6.123742532613913e-184)
(0.6538867723838294, 4.6733587912936064e-184)
(0.652051847018772, 8.166868970547406e-183)
(0.650843491810653, 4.843303616030272e-182)
(0.650633967654967, 5.247712019955204e-182)
(0.6478116418769467, 4.703073599625071e-180)
(0.6477121646166071, 4.23408113008526e-180)
(0.6451161007032522, 2.4940061488315145e-178)
(0.6452605498213526, 1.497050230261008e-178)
(0.6442569597473012, 6.089947546556371e-178)
(0.6446342537943106, 2.4834707023530283e-178)
(0.6436684122342005, 9.478615260153592e-178)
(0.6437411659845544, 6.425051183605431e-178)
(0.6438146460885557, 4.3490989153773536e-178)
(0.6441394060272666, 1.9357781814600146e-178)
(0.6440422567946732, 1.7407880479665318e-178)
(0.6434475275693553, 3.590104526001923e-178)
(0.643518474600511, 2.4407496682126882e-178)
(0.6439556942903657, 8.99780555090155e-179)
(0.6443468216697441, 3.5755914255470496e-179)
(0.6446302349039645, 1.6993474262540507e-179)
(0.64459321625605, 1.3819997632078016e-179)
(0.6451745160869714, 3.973406850778503e-180)
(0.6458015153942627, 1.05394489998314e-180)
(0.6463467845121176, 3.198161252356577e-181)
(0.6468545647776225, 1.031043674523097e-181)
(0.6473452996129124, 3.412298388517684e-182)
(0.6474619303731842, 2.131517814769076e-182)
(0.6476088065511931, 1.2640782383071284e-182)
(0.6478796863236732, 6.062549081867003e-183)
(0.6475503997495171, 8.103870094284873e-183)
(0.6478734971123238, 3.5529372960511815e-183)
(0.6478255979081452, 2.936762653408364e-183)
(0.6478307478472775, 2.2168227464886236e-183)
(0.6488098680015407, 3.1421853352032013e-184)
(0.6486345414645613, 3.232083065691597e-184)
(0.64862704469976, 2.491080515076576e-184)
(0.6492315656454576, 6.682563733304183e-185)
(0.649238124947509, 5.0237944078000516e-185)
(0.6494698099308328, 2.558682841164992e-185)
(0.6493675689135693, 2.3215293732335072e-185)
(0.6491889031622369, 2.4046554933088092e-185)
(0.6491441088419074, 1.975930010802325e-185)
(0.6491988978105725, 1.366449072900152e-185)
(0.6487319374930987, 2.3333712688238493e-185)
(0.6486269921852664, 2.1289706030515337e-185)
(0.6485844683215918, 1.7436920883757533e-185)
(0.6486804780483858, 1.123321541378511e-185)
(0.6487521950739207, 7.546251334534229e-186)
(0.6485859442325697, 7.661881057768245e-186)
(0.6479535522313284, 1.7462156612392623e-185)
(0.6481455529013752, 9.530298153250598e-186)
(0.6485004778353017, 3.9160768788572554e-186)
(0.6480770935891567, 6.220583926281025e-186)
(0.6480801002099934, 4.711235779717618e-186)
(0.6482145978238274, 2.838559064836408e-186)
(0.6478892567845704, 3.8059089889481214e-186)
(0.6482777237418392, 1.4734734187383652e-186)
(0.6482833107746185, 1.110675581928629e-186)
(0.6483100851518444, 8.068076569539473e-187)
(0.6482670879943192, 6.619651987724308e-187)
(0.6482675408537143, 5.034693035877638e-187)
(0.6483285086091587, 3.4447814020505367e-187)
(0.6486841006626655, 1.4067866400299606e-187)
(0.6486572397596012, 1.1219086866668925e-187)
(0.6485242179503815, 1.0778503283816746e-187)
(0.6489365140717417, 3.976916078420568e-188)
(0.6489975080677888, 2.7172192891778822e-188)
(0.6489462290652085, 2.2617081127751066e-188)
(0.6508218023112036, 6.258791317894016e-190)
(0.6526647914568138, 1.7853474122076574e-191)
(0.6545022919095315, 5.005036513692726e-193)
(0.6562853105892454, 1.5070140284571002e-194)
(0.6580529422730724, 4.546470277955614e-196)
(0.6596912840081569, 1.695409376519772e-197)
(0.6598472463941505, 9.557521873898948e-198)
(0.6598952934454967, 6.570680233284651e-198)
(0.6599475888546318, 4.481413458208641e-198)
(0.6602571505469137, 1.899829522304401e-198)
(0.6600050324635273, 2.2734359090912426e-198)
(0.6589505343060865, 1.1952892778125767e-197)
(0.6592218221075822, 5.4503626330686594e-198)
(0.6588606324549059, 7.976912519625701e-198)
(0.6584633518669738, 1.2476071195127462e-197)
(0.6585492170641583, 8.012688364114222e-198)
(0.6580140296254218, 1.616156015920922e-197)
(0.6577304379293848, 2.0506497839951614e-197)
(0.6580292225519915, 8.905212894272878e-198)
(0.6579265087403101, 8.101404796753448e-198)
(0.6574135633643694, 1.569820924230313e-197)
(0.6576008150547383, 8.373928498647416e-198)
(0.6575567475034819, 6.840768829529452e-198)
(0.6576427743582107, 4.39568234986908e-198)
(0.6577647933814129, 2.6420909902945503e-198)
(0.6577818254370512, 1.9277649762709282e-198)
(0.6578279681987581, 1.3327239123765836e-198)
(0.657938589526211, 8.174999134926441e-199)
(0.6579495014810733, 6.031157305768727e-199)
(0.6579814629014022, 4.27896262285416e-199)
(0.6579899233502124, 3.1709881618273727e-199)
(0.6577779620673675, 3.538720675049686e-199)
(0.65796235360504, 1.891494835428371e-199)
(0.6578910561222202, 1.6258740586796829e-199)
(0.6586185848662883, 3.155150383731201e-200)
(0.6592995842700964, 6.643633084884772e-201)
(0.6599542601709756, 1.4625906896131286e-201)
(0.6607448582752082, 2.4807907873533707e-202)
(0.6609603124150845, 1.239686511700235e-202)
(0.6608897613840364, 1.0625477402219315e-202)
(0.6608715532859899, 8.250793380007287e-203)
(0.6611853060586363, 3.419370186983917e-203)
(0.6606838271581519, 6.623699327677881e-203)
(0.6606323282389867, 5.479149186300195e-203)
(0.6606652773682808, 3.86340687775429e-203)
(0.6608883650998227, 1.8999218222436125e-203)
(0.6603344575131761, 4.0708712241831066e-203)
(0.6602404005413391, 3.651877822742366e-203)
(0.6603491606946121, 2.2313429275125165e-203)
(0.6605073270551138, 1.2409739766402308e-203)
(0.6606202084348026, 7.517527780232225e-204)
(0.6599608059272961, 1.972281149651188e-203)
(0.6593541191933578, 4.6755692930274595e-203)
(0.6587015003424431, 1.2073492174580354e-202)
(0.6577770143359368, 5.195447794051491e-202)
(0.6583005160847006, 1.4572872639213922e-202)
(0.6585716379486836, 6.568737529545712e-203)
(0.659017987335163, 2.1217490060431128e-203)
(0.6593748537420359, 8.103190979758967e-204)
(0.6595941947806123, 4.0132855088423175e-204)
(0.6595416558045769, 3.332683196443328e-204)
(0.6595460431262231, 2.4834689596957987e-204)
(0.6592544903726691, 3.2514812502545436e-204)
(0.6592652173524883, 2.394679974831782e-204)
(0.6604767865929018, 1.779069374578317e-205)
(0.6619354409660178, 8.101422785935127e-207)
(0.6629997273921415, 7.768739064085933e-208)
(0.6642981475856042, 4.6720296128873066e-209)
(0.665489632692989, 3.409503273779565e-210)
(0.6656467758563136, 1.8700791154183065e-210)
(0.6651844754533748, 3.450534791482852e-210)
(0.664577132133876, 8.448471582901004e-210)
(0.664654956251901, 5.4202161457419815e-210)
(0.6647349561070874, 3.461827178669799e-210)
(0.6645873607215903, 3.451697571004765e-210)
(0.6645915277572896, 2.557406014564278e-210)
(0.664322280977004, 3.236920408508301e-210)
(0.6642518919687099, 2.7761989403457108e-210)
(0.6642504301419034, 2.080555072793737e-210)
(0.6639996134932312, 2.541704150519604e-210)
(0.6637316399509431, 3.211520869774884e-210)
(0.6637418469172197, 2.3538554168468176e-210)
(0.6639013965504514, 1.2872244926574084e-210)
(0.6636486119466686, 1.5801003103989144e-210)
(0.6633866766753993, 1.9749398469777052e-210)
(0.663387521820302, 1.4749089876957464e-210)
(0.6633275470180864, 1.241088247234873e-210)
(0.663279525767864, 1.0202371794711838e-210)
(0.6630769165583952, 1.1361261853682729e-210)
(0.6629907919901539, 1.0068110089704922e-210)
(0.6633372892332619, 3.813548138669753e-211)
(0.6633549081203682, 2.7556748029722595e-211)
(0.6629882198134656, 4.241799997493732e-211)
(0.6631036724220433, 2.5293502878514607e-211)
(0.6628862763727673, 2.9038278109731393e-211)
(0.6628457289548113, 2.3541473233185482e-211)
(0.6625649600303315, 3.0629115737630475e-211)
(0.6625623140594944, 2.305427420298531e-211)
(0.6626123712741386, 1.5641214569979985e-211)
(0.6626302691041465, 1.1305069318104963e-211)
(0.6628054656716764, 5.989815842646583e-212)
